Customer ID,Total Price
3607,1391.88
3608,103.75
3609,9930.48
3610,988.12
3611,3164.76
3612,10695.66
3614,2423.55
3615,9242.87
3617,1729.21
3618,6654.900000000001
3619,9494.28
3620,8448.3
3621,3960.68
3622,2534.49
3623,2934.26
3624,4446.54
3626,6412.52
3627,927.92
3628,7120.71
3629,247.03
3630,927.92
3631,3392.97
3633,166.0
3634,4747.14
3635,4226.41
3636,741.09
3637,782.59
3638,4660.35
3639,41.5
3640,1976.24
3641,7603.47
3642,463.96
3644,494.06
3645,5068.98
3646,186.75
3648,12676.0
3649,18357.61
3654,11024.580000000002
3655,166.0
3657,1779.31
3658,4893.84
3659,4747.14
3660,2470.3
3664,2460.12
3665,927.92
3666,7564.67
3667,2319.8
3668,5996.81
3669,2319.8
3670,1876.41
3671,990.08
3672,2998.45
3673,4224.15
3674,4556.51
3675,927.92
3678,1537.13
3679,3164.76
3680,145.25
3681,6959.4
3682,1235.15
3683,2319.8
3684,3711.68
3686,1391.88
3687,1834.93
3688,1582.38
3689,6032.39
3690,3379.32
3691,6758.64
3695,6151.88
3696,9932.720000000001
3697,741.09
3698,5276.48
3701,6179.219999999999
3702,166.0
3703,145.25
3704,1482.18
3705,927.92
3706,5234.98
3708,247.03
3709,2349.8999999999996
3710,4224.15
3711,2319.8
3713,16296.08
3716,7911.9
3718,2319.8
3719,1276.65
3720,20.75
3721,207.5
3724,2617.49
3725,3711.68
3727,609.21
3728,20.75
3729,83.0
3730,2223.27
3731,124.5
3732,10487.89
3733,741.09
3734,13034.52
3736,7217.4400000000005
3737,5538.33
3738,19008.92
3739,14782.95
3740,3455.22
3742,4961.700000000001
3743,2470.3
3744,5538.33
3747,1482.18
3748,494.06
3749,3711.68
3750,3164.76
3751,3515.54
3754,1582.38
3755,2223.27
3756,2373.57
3758,3379.32
3759,103.75
3760,988.12
3761,10915.349999999999
3762,5913.81
3764,1897.34
3765,5165.72
3766,6597.719999999999
3767,228.25
3769,7120.71
3770,1855.84
3772,988.12
3775,1391.88
3779,1689.66
3780,3379.32
3781,988.12
3782,309.28
3783,2520.4
3784,247.03
3785,567.71
3786,3164.76
3787,2687.23
3790,927.92
3792,2373.57
3794,247.03
3795,2470.3
3796,4175.64
3797,741.09
3799,1380.4
3800,145.25
3801,3843.28
3802,927.92
3804,5255.73
3805,124.5
3806,8740.8
3807,741.09
3808,41.5
3809,791.19
3810,7748.72
3811,5666.36
3812,62.25
3813,927.92
3815,1729.21
3816,11567.25
3818,41.5
3820,4410.9
3822,1855.66
3826,247.03
3830,9619.26
3832,7953.4
3833,4747.14
3836,6329.52
3837,7120.71
3838,4360.38
3841,5913.81
3842,5068.9800000000005
3845,1706.88
3846,463.96
3847,11696.019999999999
3848,463.96
3849,3503.82
3850,3247.72
3852,4224.15
3853,12711.349999999999
3854,1582.38
3855,124.5
3856,1285.25
3857,2273.37
3858,988.12
3860,6278.51
3862,1729.21
3864,247.03
3867,13688.66
3868,2306.27
3869,8487.85
3870,4639.6
3872,1235.15
3876,927.92
3877,186.75
3878,4224.15
3879,1976.24
3881,2677.8
3883,3711.68
3884,4446.54
3887,1391.88
3888,1897.16
3889,62.25
3890,7120.71
3891,1814.16
3892,19256.76
3893,3379.32
3894,844.83
3895,4639.6
3896,2319.8
3897,8305.84
3898,4175.64
3899,844.83
3900,2223.27
3901,4102.780000000001
3903,2470.3
3904,4639.6
3905,1855.84
3906,10006.36
3907,2534.49
3908,5133.660000000001
3909,20.75
3911,1976.24
3913,6160.84
3914,5133.660000000001
3916,62.25
3919,207.5
3920,8405.96
3921,15788.7
3922,4279.389999999999
3923,11159.619999999999
3924,7790.22
3925,3753.18
3926,9494.28
3928,8780.66
3929,2534.49
3932,145.25
3934,4747.14
3938,3164.76
3941,186.75
3942,2319.8
3943,62.25
3946,3309.97
3947,10424.539999999999
3948,7120.71
3949,12476.27
3950,791.19
3951,247.03
3952,7603.47
3955,103.75
3957,1482.18
3960,13517.279999999999
3961,8394.66
3965,3247.72
3967,350.78
3968,7911.9
3970,7911.9
3971,13191.91
3972,269.75
3975,4747.14
3976,463.96
3978,7852.74
3979,927.92
3981,7911.9
3982,7622.37
3983,1729.21
3984,6329.52
3985,4326.14
3986,145.25
3987,4639.6
3989,2813.86
3990,124.5
3991,10271.9
3992,494.06
3994,7638.05
3995,2427.21
3996,7317.64
3997,3955.95
3998,1855.84
3999,1689.66
4000,6645.9400000000005
4001,7222.610000000001
4002,791.19
4003,5953.36
4004,3955.95
4005,145.25
4006,145.25
4008,741.09
4009,1686.13
4012,6758.64
4013,3711.68
4014,936.44
4015,5538.33
4016,2470.3
4017,6901.93
4018,2373.57
4019,3628.7200000000003
4020,1976.24
4021,7148.960000000001
4022,4175.64
4025,2319.8
4026,7935.74
4028,1391.88
4029,103.75
4030,3247.72
4031,7603.47
4034,3164.76
4036,3164.76
4037,3665.9
4038,3541.9700000000003
4039,7769.47
4041,2470.3
4044,9394.08
4045,1855.84
4046,1482.18
4047,166.0
4048,5388.030000000001
4049,1235.15
4051,13259.73
4052,10871.849999999999
4054,124.5
4055,1976.24
4056,247.03
4060,3211.3900000000003
4061,2543.94
4064,977.94
4066,865.58
4070,12740.93
4071,207.5
4074,7911.9
4075,5193.48
4077,10507.630000000001
4078,4202.98
4079,8859.380000000001
4080,2783.76
4081,166.0
4082,3351.47
4083,4175.64
4085,6329.52
4087,791.19
4089,3585.05
4090,6344.43
4092,4300.14
4093,8405.96
4094,7120.71
4095,2717.33
4098,494.06
4099,11869.41
4101,7120.71
4104,7120.71
4109,4681.01
4111,4892.39
4113,2121.49
4114,927.92
4116,4300.14
4117,2223.27
4119,4681.1
4120,207.5
4121,791.19
4122,6059.06
4123,5839.01
4124,3247.72
4125,13345.77
4126,5191.1
4129,9479.88
4130,186.75
4132,927.92
4133,5068.98
4134,824.09
4136,3955.95
4137,6398.91
4140,8757.77
4141,7227.99
4143,1391.88
4144,6329.52
4146,83.0
4147,2142.24
4148,4471.179999999999
4150,463.96
4151,269.75
4152,10918.599999999999
4155,5068.98
4157,145.25
4159,1582.38
4160,2843.8
4161,2677.8
4162,3794.68
4163,11076.66
4164,5538.33
4165,1976.24
4166,1391.88
4167,791.19
4168,41.5
4169,1582.38
4170,463.96
4172,7911.900000000001
4173,1855.84
4174,6398.91
4178,1855.84
4182,2100.74
4183,1855.84
4184,62.25
4185,3434.47
4188,7665.72
4189,1482.18
4192,15244.23
4193,2534.49
4195,7328.210000000001
4196,8448.3
4197,3626.3500000000004
4203,988.12
4204,3164.76
4205,927.92
4206,62.25
4207,4125.5
4208,8463.16
4209,6163.21
4210,8703.09
4211,3247.72
4213,7603.47
4215,228.25
4216,4747.14
4219,2658.99
4220,7603.47
4222,7603.47
4223,7911.9
4224,15691.539999999999
4225,2319.8
4226,3711.68
4227,7120.710000000001
4228,7603.47
4229,1235.15
4231,7911.900000000001
4232,1452.08
4234,186.75
4235,2846.01
4236,15227.69
4237,927.92
4238,7603.47
4239,2846.01
4240,3110.9900000000002
4241,1627.43
4242,3955.95
4244,1482.18
4246,791.19
4247,11685.080000000002
4250,6032.39
4251,791.19
4253,741.09
4254,1729.21
4255,1976.24
4256,4175.64
4258,7182.96
4259,4747.14
4260,1729.21
4261,2183.7200000000003
4262,2510.3
4265,6391.77
4268,3585.05
4269,5913.81
4270,4830.14
4271,12819.96
4272,4693.57
4274,701.56
4276,6758.64
4277,514.81
4278,6758.64
4279,13517.279999999999
4282,103.75
4283,7120.71
4285,4976.93
4286,7603.47
4287,5241.200000000001
4288,3247.7200000000003
4289,5148.08
4290,2534.49
4292,844.83
4293,2001.09
4295,4909.35
4296,5068.98
4297,1235.15
4298,927.92
4299,8676.55
4300,2470.3
4301,791.19
4302,2783.76
4303,4760.0
4304,5932.19
4305,988.12
4309,4175.639999999999
4310,103.75
4312,1855.84
4315,844.83
4317,4092.5499999999997
4318,3164.76
4319,7858.13
4321,927.92
4322,609.21
4323,9189.39
4324,1689.66
4325,62.25
4327,4871.64
4328,1338.89
4330,5982.290000000001
4332,4079.11
4333,8614.48
4334,5913.81
4335,4639.6
4336,741.09
4337,791.19
4338,5068.98
4339,247.03
4340,12464.97
4341,6426.25
4342,3524.57
4343,5004.79
4344,6329.52
4345,2783.76
4346,7911.9
4347,6447.42
4348,3110.9900000000002
4349,207.5
4350,3955.95
4351,12736.74
4356,352.75
4357,3494.75
4358,8448.3
4359,124.5
4361,41.5
4362,5068.98
4363,1482.18
4364,4094.1800000000003
4365,463.96
4366,2534.49
4367,3926.37
4368,1855.84
4370,3955.95
4374,12672.449999999999
4376,3843.28
4377,791.19
4378,6862.870000000001
4380,6436.8
4384,3805.65
4385,5705.16
4386,11398.37
4387,1976.24
4388,41.5
4389,1729.21
4391,3121.09
4392,5602.59
4399,1729.21
4401,7746.760000000001
4402,124.5
4403,1463.39
4406,4175.64
4407,4175.64
4408,1729.21
4409,10579.130000000001
4411,886.34
4412,741.09
4414,6876.4400000000005
4415,1855.84
4417,2021.84
4418,17051.19
4419,10673.539999999999
4420,2319.8
4422,6454.02
4424,4871.64
4426,2373.57
4427,41.5
4428,6756.7
4431,1689.66
4432,1689.66
4433,3247.72
4434,1729.21
4435,1976.24
4436,10239.95
4438,2223.27
4440,3164.76
4441,20.75
4442,2532.55
4443,7021.65
4445,3955.95
4446,20.75
4447,9625.49
4449,2615.55
4450,1582.38
4451,23456.59
4452,6651.36
4454,3711.68
4455,16727.14
4456,3955.95
4457,2470.3
4458,124.5
4459,927.92
4460,186.75
4461,7911.9
4462,12672.45
4463,4880.4
4464,1235.15
4465,1689.66
4466,4556.64
4467,20071.879999999997
4469,3711.68
4470,5913.81
4471,4224.15
4474,186.75
4475,62.25
4476,4201.46
4478,3379.32
4479,791.19
4480,6571.5
4481,1582.38
4482,13850.42
4484,4175.64
4485,3524.57
4486,1897.16
4490,4196.3099999999995
4491,4669.700000000001
4494,791.19
4495,2223.27
4496,4224.15
4497,10893.89
4498,1582.38
4499,3955.95
4500,6717.34
4501,2566.8300000000004
4502,3711.68
4504,4399.91
4506,6495.4400000000005
4507,1235.15
4508,3164.76
4509,2534.49
4510,8384.11
4512,1482.18
4513,741.09
4518,10615.46
4519,639.31
4520,1557.88
4522,1582.38
4524,8849.92
4526,4830.1
4527,6304.129999999999
4528,1454.13
4529,62.25
4530,1729.21
4531,4660.35
4532,3164.76
4533,2223.27
4534,791.19
4535,2498.07
4536,5704.33
4537,9303.779999999999
4538,6930.210000000001
4539,4805.6
4540,309.28
4541,124.5
4544,1976.24
4545,8108.83
4547,1976.24
4548,6490.44
4549,2783.76
4550,10030.68
4551,811.94
4552,10982.79
4553,166.0
4556,2373.57
4557,7005.67
4558,1582.38
4559,1729.21
4560,1031.67
4562,3164.76
4564,14691.29
4566,2470.3
4567,2783.76
4568,6329.52
4569,7603.47
4570,1976.24
4572,62.25
4573,7603.47
4574,1729.21
4575,2223.27
4577,8657.8
4578,969.42
4582,7414.92
4583,9161.53
4584,2435.82
4586,7020.51
4587,5169.66
4588,2657.05
4589,9078.57
4590,4639.6
4591,7120.71
4593,2276.17
4594,41.5
4597,1729.21
4599,3955.95
4600,4747.14
4602,1689.66
4603,2783.76
4604,4543.07
4605,1482.18
4606,7603.47
4608,1689.66
4609,5068.98
4610,4446.54
4611,761.84
4612,4747.14
4613,11799.81
4614,41.5
4615,1976.2400000000002
4617,6758.64
4618,5600.58
4619,62.25
4621,988.12
4623,15871.66
4624,463.96
4625,988.12
4626,6883.14
4629,8872.68
4630,1421.98
4631,41.5
4633,463.96
4634,4341.64
4635,5020.6
4636,1976.24
4637,791.19
4639,3711.68
4642,988.12
4647,6246.17
4648,2470.3
4649,4639.6
4650,124.5
4652,1582.38
4653,62.25
4654,7120.71
4655,6710.13
4657,4639.6
4658,207.5
4659,680.81
4660,588.46
4661,62.25
4662,4812.61
4663,249.0
4664,5913.81
4665,927.92
4667,124.5
4668,2223.27
4669,1729.21
4672,7118.860000000001
4673,1976.2400000000002
4674,2323.4700000000003
4675,10202.119999999999
4676,6329.52
4677,6645.9400000000005
4678,3164.76
4679,7174.09
4682,6002.070000000001
4685,207.5
4686,514.81
4687,2485.8
4689,7911.9
4690,9303.779999999999
4691,844.83
4692,791.19
4693,5913.81
4694,463.96
4695,660.06
4696,2717.33
4697,41.5
4699,166.0
4700,3843.28
4701,8593.55
4702,1793.41
4704,5440.889999999999
4706,494.06
4709,3711.68
4711,3368.12
4714,4639.6
4716,463.96
4717,9757.01
4718,6549.210000000001
4719,2534.49
4720,5616.03
4721,3411.7900000000004
4722,1516.38
4723,6758.64
4724,145.25
4725,2319.8
4727,7707.22
4729,207.5
4730,1855.8400000000001
4732,20.75
4734,2767.4300000000003
4736,2783.76
4737,11315.15
4738,1689.66
4739,844.83
4741,3711.68
4743,3446.8
4744,2596.93
4745,2617.49
4747,5172.73
4749,4639.6
4750,12159.619999999999
4751,3247.7200000000003
4752,3955.95
4755,2534.49
4756,1976.24
4757,247.03
4758,103.75
4759,5452.1
4760,2430.75
4761,988.12
4765,4307.15
4768,5913.81
4769,1582.38
4771,5068.98
4772,103.75
4773,15825.07
4774,3873.38
4776,5103.5599999999995
4777,3522.6099999999997
4778,2783.76
4779,41.5
4780,145.25
4781,1235.15
4783,1073.17
4784,7911.900000000001
4787,2534.49
4788,3711.68
4790,7227.99
4791,6758.64
4792,7603.47
4793,12980.75
4795,2783.76
4796,7473.46
4800,2498.07
4801,62.25
4802,1495.63
4806,5538.33
4808,2380.0
4809,9542.400000000001
4810,3028.5499999999997
4811,1689.66
4814,927.92
4815,3988.81
4817,186.75
4818,988.12
4820,145.25
4823,4747.14
4824,3247.72
4826,5068.98
4827,2470.3
4828,2783.76
4829,1205.05
4830,5068.98
4832,10768.23
4833,844.83
4834,3955.95
4835,2373.57
4837,2373.57
4838,4510.73
4840,13485.95
4841,15063.75
4842,3338.02
4843,124.5
4844,9655.2
4845,2319.8
4846,83.0
4850,7603.47
4851,3330.72
4852,2373.57
4854,2099.98
4856,791.19
4857,12232.779999999999
4858,5934.56
4859,2594.8
4862,844.83
4863,5913.81
4864,11412.659999999998
4865,2636.3
4866,4286.4
4867,5678.19
4868,3711.68
4869,5913.81
4870,1391.88
4871,3379.32
4872,7603.47
4873,1855.84
4874,145.25
4876,11263.369999999999
4877,62.25
4878,1731.16
4879,1689.66
4881,5811.79
4883,4419.91
4884,2534.49
4885,4037.42
4886,741.09
4888,62.25
4889,5110.48
4890,10137.96
4891,2783.76
4892,394.25
4893,7911.9
4895,1976.24
4897,186.75
4899,4279.43
4902,1727.63
4903,2596.93
4904,4175.64
4905,5068.98
4906,1391.88
4908,15569.009999999998
4909,8609.32
4910,10445.71
4911,11570.720000000001
4912,7911.9
4913,8448.3
4914,3379.32
4915,10677.82
4917,1482.18
4918,927.92
4919,103.75
4920,8918.990000000002
4921,3247.72
4922,11165.63
4923,463.96
4924,494.06
4926,4175.64
4928,7120.71
4930,9904.470000000001
4931,741.09
4932,20.75
4933,4826.35
4934,247.03
4935,7120.71
4937,7008.120000000001
4938,5141.0
4939,9030.060000000001
4941,5254.06
4942,844.83
4943,2821.07
4944,6329.52
4946,791.19
4947,5316.009999999999
4949,1482.18
4950,14201.189999999999
4951,927.92
4952,7603.47
4953,124.5
4954,6758.64
4955,3330.72
4956,2974.26
4957,2463.0
4958,3832.08
4959,1976.24
4960,1976.24
4962,8448.3
4963,14093.91
4964,1976.24
4965,3379.32
4966,4224.15
4967,10500.03
4968,8008.63
4970,83.0
4971,7471.869999999999
4972,8839.82
4973,3309.97
4975,7120.71
4978,9459.31
4980,2223.27
4981,7603.47
4983,3379.32
4984,166.0
4986,145.25
4987,463.96
4988,2373.57
4990,3773.57
4991,62.25
4992,3247.72
4993,1938.84
4995,2223.27
4997,7746.76
4998,4639.6
5000,927.92
5003,2223.27
5004,8405.96
5005,4446.54
5006,988.12
5009,11157.25
5010,2534.49
5012,1832.95
5013,2783.76
5014,7120.71
5015,3711.68
5016,5567.52
5017,145.25
5018,832.69
5020,1980.34
5021,2470.3
5022,1729.21
5023,844.83
5024,62.25
5025,5165.73
5026,6985.0199999999995
5027,186.75
5028,4639.6
5029,8355.86
5030,4893.97
5031,14734.029999999999
5033,415.0
5034,12961.690000000002
5035,4224.15
5036,1855.84
5037,62.25
5040,2319.8
5041,1855.84
5042,2783.76
5044,494.06
5045,4080.45
5046,10714.59
5047,2319.8
5048,5968.959999999999
5052,6923.07
5053,1235.15
5054,791.19
5057,761.84
5058,3585.05
5059,4175.64
5060,5913.81
5063,2373.57
5065,22689.72
5066,3458.42
5067,3164.76
5069,597.81
5070,20.75
5071,2470.3
5072,83.0
5075,7120.71
5078,20.75
5079,20.75
5080,741.09
5082,3688.8
5083,11827.619999999999
5088,3626.3500000000004
5089,4080.4500000000003
5090,4747.14
5091,2430.77
5092,4954.64
5094,4224.15
5096,13844.09
5098,1855.84
5099,791.19
5101,3955.95
5102,988.12
5104,62.25
5107,927.92
5108,1482.18
5109,2319.8
5111,2470.3
5114,3524.8500000000004
5116,6519.89
5119,4307.15
5121,791.19
5123,3379.32
5124,145.25
5126,1689.66
5128,2121.49
5129,4747.14
5131,83.0
5132,5538.33
5134,4224.15
5135,7974.15
5138,12350.61
5142,3411.7900000000004
5144,5591.97
5145,16896.6
5146,1582.38
5150,15206.939999999999
5152,494.06
5154,13401.150000000001
5157,10579.240000000002
5158,8448.3
5159,247.03
5160,62.25
5163,4747.14
5165,927.92
5166,791.19
5167,988.12
5168,207.5
5169,13868.8
5170,8976.55
5171,10553.43
5172,3307.92
5173,1976.24
5176,1073.17
5179,7231.960000000001
5180,7911.9
5181,5007.030000000001
5183,6758.64
5184,6329.52
5186,1855.84
5187,166.0
5188,2783.76
5189,2534.49
5190,4224.15
5194,6758.64
5195,1452.08
5197,4390.33
5198,5567.52
5199,103.75
5201,186.75
5202,2223.27
5203,103.75
5205,844.83
5206,4747.14
5207,5893.16
5208,3955.95
5209,1391.79
5210,124.5
5211,7120.71
5212,1729.21
5215,15139.890000000001
5217,8077.9
5218,13302.72
5219,6627.04
5221,2873.98
5223,4224.15
5224,4747.14
5225,8848.34
5226,7120.71
5229,5913.81
5230,6466.25
5231,13697.2
5233,2373.57
5234,2470.3
5235,20.75
5236,2373.57
5238,463.96
5239,12404.25
5241,4639.6
5242,5276.48
5244,1855.84
5245,2532.55
5246,4079.1099999999997
5247,5913.81
5248,3247.72
5251,1729.21
5252,844.83
5253,8780.66
5255,2319.8
5256,4639.6
5257,207.5
5258,1582.38
5262,83.0
5263,103.75
5265,6551.16
5266,1729.21
5267,1391.88
5269,3287.09
5270,207.5
5273,7120.71
5275,8008.63
5276,791.19
5277,62.25
5278,5108.530000000001
5279,8552.79
5281,13288.92
5282,2319.8
5283,844.83
5284,4747.14
5286,2373.57
5287,4224.150000000001
5288,3955.95
5289,1976.24
5290,3164.76
5291,4747.14
5292,2555.24
5294,6526.45
5295,5913.81
5297,4697.04
5300,741.09
5302,5212.2699999999995
5303,1855.84
5306,4639.6
5307,186.75
5308,791.19
5310,5538.33
5311,16185.62
5312,494.06
5313,2783.76
5314,2373.57
5315,844.83
5317,463.96
5319,18371.57
5320,3261.4900000000002
5321,7120.71
5322,4367.4400000000005
5323,6239.889999999999
5324,186.75
5325,2223.27
5326,1582.38
5327,2121.49
5329,7721.400000000001
5331,4307.4400000000005
5333,8448.3
5334,7227.99
5335,3164.76
5337,5538.33
5338,6031.4800000000005
5341,5913.81
5342,145.25
5343,7804.360000000001
5344,5538.33
5349,13087.9
5350,3164.76
5351,4747.14
5352,2470.3
5353,463.96
5354,791.19
5360,1729.21
5361,2373.57
5364,1874.46
5365,4049.01
5368,3379.32
5369,1689.66
5371,1391.88
5372,9394.08
5373,5913.81
5377,20.75
5378,5948.52
5380,741.09
5381,494.06
5383,1729.21
5384,5532.94
5385,5627.72
5386,2527.3
5387,9332.68
5388,4101.2
5389,7120.71
5390,6710.129999999999
5391,20.75
5392,1729.21
5394,17248.54
5395,3030.7900000000004
5396,5808.32
5397,844.83
5398,5913.8099999999995
5400,1689.66
5403,186.75
5404,247.03
5405,4639.6
5406,2017.74
5408,20.75
5410,1235.15
5411,14262.17
5413,5110.48
5415,352.75
5416,3379.32
5417,4431.65
5418,3616.4500000000003
5419,20.75
5420,10768.23
5422,494.06
5423,8593.55
5424,14717.170000000002
5425,494.06
5426,83.0
5428,6329.52
5429,9708.84
5430,3247.72
5431,4747.14
5433,5997.2
5434,1502.93
5435,1482.18
5436,7911.9
5438,741.09
5440,7120.71
5441,1582.38
5442,14848.68
5443,2373.57
5444,2373.57
5445,3372.22
5446,3711.68
5448,844.83
5450,2319.8
5452,103.75
5453,8448.3
5454,1452.08
5457,5089.73
5458,5068.98
5459,4224.15
5460,1938.84
5461,2223.27
5462,6329.52
5463,7911.9
5464,6329.52
5465,11952.12
5467,41.5
5468,83.0
5469,1599.38
5470,2373.57
5471,3379.32
5473,3164.76
5474,2223.27
5475,1338.89
5476,12930.789999999999
5477,8448.3
5478,5584.960000000001
5479,12880.27
5480,103.75
5482,145.25
5485,4639.6
5488,791.19
5489,3247.72
5490,9436.42
5492,988.12
5493,10660.95
5494,6841.7300000000005
5495,16979.6
5496,7120.71
5498,145.25
5500,6329.52
5501,1689.66
5502,6602.9800000000005
5503,1749.96
5504,1235.15
5505,166.0
5507,20.75
5508,4175.64
5510,5532.94
5512,2534.4900000000002
5513,6329.52
5515,124.5
5516,13385.68
5517,7911.9
5520,13141.8
5521,988.12
5525,6823.580000000001
5526,6758.64
5527,9239.49
5529,2477.32
5531,5621.33
5532,4800.78
5533,3711.68
5535,1582.38
5536,5538.33
5537,969.42
5538,7120.71
5539,2767.4300000000003
5540,2581.07
5541,741.09
5542,4722.6
5543,8882.650000000001
5544,2534.49
5545,5020.47
5546,3711.68
5547,145.25
5548,5110.48
5551,463.96
5553,4224.15
5554,5214.23
5555,124.5
5556,6758.64
5557,41.5
5558,8849.92
5559,3088.86
5561,3164.76
5562,7911.9
5563,5538.33
5564,1976.24
5565,4843.870000000001
5566,5110.48
5567,6876.4400000000005
5568,3771.88
5569,6758.64
5570,1235.15
5571,2783.76
5572,186.75
5573,5934.95
5574,4788.64
5575,13450.23
5576,207.5
5578,5559.08
5579,3915.08
5580,11720.36
5582,1235.15
5584,8872.62
5585,8849.92
5587,20.75
5589,2783.76
5592,791.19
5593,4175.64
5594,7203.710000000001
5596,2273.37
5597,9802.029999999999
5599,6163.08
5601,2470.3
5602,145.25
5603,10958.6
5606,2485.8
5607,3351.51
5608,2783.76
5609,2319.8
5610,791.19
5611,4976.93
5612,1071.12
5614,5948.52
5621,207.5
5622,3955.95
5623,7603.47
5624,5538.33
5626,4747.14
5628,4224.15
5629,2783.76
5630,5718.02
5633,4747.14
5635,3310.01
5636,3711.68
5637,6220.719999999999
5640,463.96
5641,9591.01
5642,4576.9
5643,2042.59
5646,4639.6
5647,8448.3
5648,6758.64
5649,5567.5199999999995
5650,12189.689999999999
5652,463.96
5653,5068.98
5654,7603.47
5655,103.75
5656,7120.71
5657,5913.81
5658,988.12
5659,2677.8
5660,13517.28
5661,2319.8
5662,9119.71
5663,3164.76
5665,3247.72
5666,3247.72
5667,2470.3
5668,988.12
5669,5913.81
5670,1699.1100000000001
5672,4639.6
5673,7120.71
5674,7603.47
5676,247.03
5677,2964.36
5678,8531.3
5681,988.12
5682,4408.9400000000005
5683,4277.34
5685,5440.889999999999
5686,2327.01
5687,1644.63
5689,10066.560000000001
5691,9024.93
5692,4883.87
5694,247.03
5695,6924.64
5696,3955.95
5697,988.12
5698,660.06
5699,41.5
5700,7738.400000000001
5701,7148.960000000001
5702,1976.24
5704,186.75
5705,4693.370000000001
5706,3247.72
5707,5666.36
5708,2534.49
5709,7265.96
5710,103.75
5711,83.0
5712,1855.84
5713,8912.259999999998
5714,247.03
5716,103.75
5722,2349.9
5723,7120.71
5724,6758.64
5725,3164.76
5726,20.75
5727,20.75
5730,1235.15
5731,3458.42
5732,103.75
5733,4639.6
5734,62.25
5735,3268.47
5736,3711.68
5737,2162.99
5738,1391.88
5740,10660.95
5741,8185.360000000001
5742,12588.619999999999
5745,1516.38
5746,3164.76
5752,2783.76
5753,8448.3
5754,5538.33
5755,3856.93
5757,9962.95
5758,1071.12
5761,7166.900000000001
5762,2534.49
5763,4693.370000000001
5767,1391.88
5768,9551.46
5769,1318.15
5770,9888.14
5771,2470.3
5772,3765.4500000000003
5773,124.5
5776,463.96
5777,4639.6
5779,2615.55
5782,1391.88
5786,2470.3
5787,692.21
5788,8448.3
5789,3955.95
5791,1729.21
5792,9303.779999999999
5794,4747.14
5796,1855.84
5798,1235.15
5799,2717.33
5800,4747.14
5802,3351.51
5809,463.96
5813,4175.64
5816,9579.710000000001
5818,463.96
5819,247.03
5822,186.75
5823,6329.52
5825,1855.84
5827,207.5
5828,5538.33
5830,7911.9
5831,741.09
5832,2638.24
5834,463.96
5835,4224.15
5836,9762.48
5838,14001.34
5840,844.83
5841,7603.47
5842,20.75
5843,9738.2
5844,7187.34
5845,4639.6
5846,5257.73
5847,741.09
5848,1482.18
5849,2717.33
5850,7496.1900000000005
5851,6476.35
5852,103.75
5853,3771.88
5854,2038.49
5855,2534.49
5857,1482.18
5858,1729.21
5859,4639.6
5860,5131.23
5862,1895.21
5863,791.19
5864,10500.03
5865,8131.59
5867,2435.82
5868,7442.549999999999
5869,41.5
5870,124.5
5872,2520.4
5873,8448.3
5874,8703.09
5875,3711.68
5876,6391.77
5878,988.12
5879,7123.47
5880,6758.64
5882,844.83
5883,2319.8
5884,207.5
5886,2717.33
5887,4296.04
5892,3310.01
5893,8448.3
5894,3351.51
5896,11827.619999999999
5897,8942.359999999999
5899,927.92
5900,20.75
5901,62.25
5902,1391.8799999999999
5903,15503.0
5904,10768.23
5905,7187.34
5906,4265.65
5907,494.06
5908,9099.19
5910,741.09
5911,7305.6900000000005
5913,7549.83
5914,2534.49
5917,20.75
5918,1729.21
5919,103.75
5921,7811.4400000000005
5922,2477.32
5923,5103.5599999999995
5924,20.75
5925,494.06
5927,6862.870000000001
5929,3277.82
5930,7394.17
5931,247.03
5932,6744.13
5934,62.25
5936,5913.81
5938,83.0
5940,6329.52
5942,988.12
5944,4175.64
5945,83.0
5947,207.5
5948,17705.010000000002
5950,1729.21
5956,6325.7300000000005
5957,5860.17
5958,2783.76
5960,186.75
5961,166.0
5963,1585.93
5964,1855.84
5965,5538.33
5968,16051.77
5969,5020.47
5970,494.06
5973,6329.52
5975,3164.76
5976,4413.24
5977,7120.71
5979,5913.81
5980,4320.89
5981,12117.64
5983,14798.57
5985,7120.71
5986,10285.470000000001
5991,1433.38
5992,7473.46
5994,2534.49
5995,3185.51
5996,1235.15
5997,2964.36
5999,186.75
6000,1276.65
6002,2100.73
6003,4175.64
6004,3247.72
6006,1855.84
6007,20.75
6008,20.75
6012,83.0
6013,14151.789999999999
6015,5068.98
6017,2470.3
6018,791.19
6019,1729.21
6020,9125.2
6026,11045.04
6027,83.0
6028,3068.1
6029,1502.93
6031,247.03
6032,8238.869999999999
6033,2223.27
6035,207.5
6036,15773.699999999999
6038,791.19
6039,7603.47
6040,4224.15
6041,7252.700000000001
6042,853.44
6043,4805.6
6044,3247.72
6045,6758.64
6046,1052.33
6047,4049.01
6048,11291.220000000001
6049,5913.81
6054,988.12
6055,7603.47
6059,988.12
6062,5276.48
6064,7781.4800000000005
6066,3955.95
6067,7120.71
6068,1482.18
6069,145.25
6070,791.19
6071,2717.33
6073,791.19
6074,8344.560000000001
6075,7120.71
6077,269.75
6078,1855.84
6079,5662.83
6080,5913.81
6082,494.06
6083,10424.539999999999
6085,791.19
6087,5685.16
6088,4639.6
6089,3955.95
6090,5538.33
6093,2741.99
6094,10543.98
6096,5538.33
