Customer ID,Add-on Total
3868,99.05
3869,73.34
3870,0.0
3872,98.0
3876,51.7
3877,34.7
3878,0.0
3879,0.0
3881,122.58000000000001
3883,35.68
3884,136.71
3887,84.8
3888,209.57
3889,91.05
3890,29.94
3891,106.72
3892,97.2
3893,49.48
3894,78.04
3895,0.0
3896,51.29
3897,83.0
3898,43.6
3899,70.55
3900,52.81
3901,17.66
3903,0.0
3904,26.5
3905,0.0
3906,150.39
3907,0.0
3908,19.71
3909,0.0
3911,21.26
3913,0.0
3914,46.94
3916,57.28
3919,9.22
3920,51.71
3921,159.28
3922,104.11
3923,146.98000000000002
3924,82.78
3925,76.42
3926,113.80000000000001
3928,158.67
3929,0.0
3932,0.0
3934,28.71
3938,85.74
3941,102.96
3942,0.0
3943,39.97
3946,61.510000000000005
3947,63.94
3948,26.56
3949,121.03
3950,0.0
3951,0.0
3952,10.26
3955,36.53
3957,0.0
3960,164.61
3961,47.11
3965,21.2
3967,170.2
3968,84.49
3970,0.0
3971,70.26
3972,30.24
3975,50.82
3976,76.22
3978,128.71
3979,94.82
3981,36.46
3982,149.57999999999998
3983,93.55
3984,59.98
3985,172.37
3986,0.0
3987,37.63
3989,97.38000000000001
3990,44.52
3991,98.35
3992,0.0
3994,130.99
3995,23.13
3996,168.1
3997,6.72
3998,62.38
3999,66.4
4000,97.55
4001,95.25
4002,0.0
4003,79.14999999999999
4004,21.43
4005,92.91
4006,16.35
4008,30.04
4009,140.16
4012,77.33
4013,0.0
4014,45.9
4015,0.0
4016,97.18
4017,67.74
4018,59.51
4019,87.88
4020,85.82
4021,0.0
4022,87.91
4025,0.0
4026,17.72
4028,12.45
4029,25.04
4030,20.68
4031,45.91
4034,20.96
4036,83.19
4037,68.88
4038,94.59
4039,0.0
4041,38.35
4044,111.13
4045,82.53999999999999
4046,0.0
4047,75.06
4048,20.54
4049,79.39
4051,106.68
4052,144.1
4054,83.13
4055,58.13
4056,0.0
4060,17.45
4061,135.39000000000001
4064,33.19
4066,69.13
4070,192.57
4071,80.91
4074,27.33
4075,101.22
4077,61.78
4078,91.72
4079,150.79000000000002
4080,35.64
4081,0.0
4082,178.60000000000002
4083,67.86
4085,39.94
4087,38.82
4089,30.5
4090,148.95
4092,0.0
4093,95.89
4094,15.55
4095,59.39
4098,0.0
4099,195.95
4101,52.65
4104,21.72
4109,182.07
4111,78.31
4113,31.63
4114,51.11
4116,176.76999999999998
4117,114.89
4119,0.0
4120,0.0
4121,31.71
4122,19.12
4123,160.07
4124,78.98
4125,70.24
4126,142.11
4129,86.03999999999999
4130,50.25
4132,0.0
4133,42.24
4134,90.29
4136,0.0
4137,94.57000000000001
4140,140.78
4141,53.75
4143,20.52
4144,16.61
4146,83.84
4147,95.99
4148,193.23000000000002
4150,73.88
4151,0.0
4152,167.68
4155,30.63
4157,74.31
4159,84.96
4160,176.9
4161,53.54
4162,112.16
4163,75.47
4164,47.86
4165,81.12
4166,80.32
4167,129.32
4168,67.3
4169,0.0
4170,22.13
4172,85.12
4173,80.43
4174,149.13
4178,0.0
4182,167.52999999999997
4183,100.18
4184,0.0
4185,145.6
4188,45.16
4189,81.35
4192,215.32999999999998
4193,88.64
4195,232.24
4196,88.32
4197,13.32
4203,50.54
4204,92.84
4205,0.0
4206,71.12
4207,161.67000000000002
4208,91.75999999999999
4209,159.95
4210,0.0
4211,64.01
4213,0.0
4215,71.5
4216,0.0
4219,0.0
4220,0.0
4222,10.56
4223,68.75
4224,445.6
4225,49.92
4226,99.69
4227,72.29
4228,105.5
4229,92.85
4231,111.85
4232,125.34
4234,118.2
4235,119.03
4236,199.95
4237,0.0
4238,0.0
4239,118.19999999999999
4240,149.9
4241,22.41
4242,45.64
4244,95.25
4246,38.49
4247,141.22
4250,0.0
4251,26.2
4253,59.05
4254,95.05
4255,63.8
4256,52.97
4258,46.75
4259,26.43
4260,0.0
4261,127.59
4262,120.51
4265,104.4
4268,178.6
4269,60.26
4270,25.7
4271,222.20000000000002
4272,109.77
4274,162.91
4276,13.34
4277,89.82
4278,59.62
4279,75.11
4282,37.9
4283,95.08
4285,100.02000000000001
4286,8.89
4287,99.87
4288,120.53
4289,140.01
4290,43.11
4292,77.77
4293,8.93
4295,130.84
4296,0.0
4297,0.0
4298,18.38
4299,66.02
4300,0.0
4301,24.4
4302,44.18
4303,0.0
4304,127.68
4305,53.11
4309,18.54
4310,90.8
4312,13.46
4315,0.0
4317,54.45
4318,43.84
4319,172.61
4321,54.86
4322,70.63
4323,140.57
4324,45.61
4325,0.0
4327,46.97
4328,171.61
4330,95.35
4332,171.23
4333,44.46
4334,0.0
4335,0.0
4336,52.97
4337,96.59
4338,87.45
4339,77.85
4340,135.41
4341,111.88999999999999
4342,146.54
4343,199.29
4344,0.0
4345,63.38
4346,114.52000000000001
4347,84.85
4348,105.94
4349,39.23
4350,0.0
4351,135.85
4356,12.51
4357,149.32
4358,30.36
4359,17.64
4361,85.11
4362,32.98
4363,0.0
4364,0.0
4365,90.56
4366,63.58
4367,39.26
4368,106.8
4370,119.85
4374,0.0
4376,132.66
4377,0.0
4378,82.76
4380,175.23000000000002
4384,65.25
4385,154.06
4386,130.4
4387,120.94
4388,0.0
4389,61.58
4391,41.64
4392,0.0
4399,76.21
4401,162.63
4402,40.59
4403,55.26
4406,0.0
4407,0.0
4408,29.05
4409,118.91
4411,68.16
4412,0.0
4414,17.14
4415,40.62
4417,35.38
4418,59.28
4419,174.36
4420,59.17
4422,0.0
4424,112.05
4426,86.37
4427,0.0
4428,189.76999999999998
4431,0.0
4432,45.15
4433,30.88
4434,0.0
4435,82.4
4436,115.19
4438,0.0
4440,0.0
4441,47.65
4442,43.25
4443,26.31
4445,55.43
4446,23.96
4447,41.08
4449,105.1
4450,46.26
4451,214.01
4452,57.769999999999996
4454,112.5
4455,39.69
4456,75.29
4457,0.0
4458,0.0
4459,65.91
4460,115.83
4461,54.31
4462,0.0
4463,252.13
4464,0.0
4465,73.19
4466,68.45
4467,239.17000000000002
4469,29.36
4470,43.61
4471,23.11
4474,26.13
4475,55.68
4476,133.82999999999998
4478,56.91
4479,44.88
4480,114.62
4481,36.49
4482,188.60000000000002
4484,76.8
4485,56.0
4486,33.45
4490,144.42
4491,191.73000000000002
4494,41.31
4495,115.34
4496,14.68
4497,164.16
4498,11.43
4499,12.96
4500,159.01
4501,113.06
4502,69.63
4504,0.0
4506,0.0
4507,44.87
4508,12.2
4509,5.29
4510,97.25
4512,10.65
4513,98.5
4518,234.82
4519,70.18
4520,69.77
4522,107.5
4524,123.17
4526,123.71000000000001
4527,88.05
4528,78.59
4529,98.0
4530,42.769999999999996
4531,33.52
4532,0.0
4533,0.0
4534,40.98
4535,126.28
4536,90.22
4537,142.67000000000002
4538,175.67000000000002
4539,51.59
4540,106.57
4541,0.0
4544,17.6
4545,171.08999999999997
4547,26.98
4548,184.34
4549,92.85
4550,81.37
4551,41.43
4552,165.07
4553,51.6
4556,9.14
4557,75.12
4558,0.0
4559,52.61
4560,53.45
4562,78.75
4564,186.68
4566,41.85
4567,50.47
4568,46.22
4569,8.15
4570,0.0
4572,67.43
4573,80.38
4574,60.48
4575,43.64
4577,145.78
4578,35.44
4582,185.41
4583,122.00999999999999
4584,37.120000000000005
4586,34.61
4587,53.87
4588,97.55
4589,51.6
4590,108.99
4591,102.36
4593,117.22999999999999
4594,63.53
4597,8.45
4599,44.85
4600,0.0
4602,45.43
4603,45.79
4604,79.16
4605,0.0
4606,47.21
4608,47.43
4609,0.0
4610,37.59
4611,198.16
4612,84.17
4613,151.87
4614,0.0
4615,103.32
4617,108.17
4618,138.95
4619,0.0
4621,36.05
4623,99.97
4624,13.01
4625,0.0
4626,66.9
4629,302.55
4630,41.3
4631,64.33
4633,44.72
4634,53.86
4635,139.84
4636,48.85
4637,9.38
4639,0.0
4642,19.19
4647,55.400000000000006
4648,85.97
4649,36.41
4650,71.82
4652,32.24
4653,35.22
4654,87.71
4655,18.36
4657,26.51
4658,0.0
4659,78.4
4660,124.67
4661,39.14
4662,154.31
4663,47.65
4664,0.0
4665,64.79
4667,0.0
4668,34.14
4669,0.0
4672,228.39
4673,97.22
4674,200.54000000000002
4675,99.31
4676,57.69
4677,50.11
4678,47.51
4679,79.96000000000001
4682,225.4
4685,64.19
4686,151.5
4687,82.45
4689,104.62
4690,109.33
4691,77.25
4692,50.24
4693,17.05
4694,30.68
4695,66.91
4696,83.21
4697,71.95
4699,107.87
4700,124.74000000000001
4701,138.57999999999998
4702,132.87
4704,124.84
4706,27.36
4709,60.72
4711,0.0
4714,68.34
4716,77.75
4717,88.78
4718,160.4
4719,0.0
4720,37.22
4721,80.38999999999999
4722,41.1
4723,0.0
4724,94.24
4725,17.0
4727,78.15
4729,50.12
4730,167.20999999999998
4732,24.32
4734,54.26
4736,68.6
4737,136.9
4738,0.0
4739,0.0
4741,0.0
4743,68.25
4744,30.17
4745,54.63
4747,76.78
4749,201.62
4750,136.97
4751,73.18
4752,57.2
4755,20.48
4756,80.29
4757,0.0
4758,20.06
4759,56.519999999999996
4760,79.66
4761,118.59
4765,71.45
4768,38.17
4769,39.91
4771,40.56
4772,47.4
4773,52.34
4774,35.62
4776,104.38
4777,145.13
4778,17.05
4779,48.29
4780,90.74
4781,0.0
4783,0.0
4784,107.25999999999999
4787,0.0
4788,0.0
4790,119.74000000000001
4791,47.69
4792,85.58
4793,104.6
4795,19.96
4796,188.32999999999998
4800,111.43
4801,20.68
4802,69.32
4806,113.61
4808,33.46
4809,65.46000000000001
4810,116.49000000000001
4811,85.1
4814,34.99
4815,136.02
4817,48.78
4818,0.0
4820,61.49
4823,0.0
4824,87.62
4826,0.0
4827,72.51
4828,77.59
4829,28.98
4830,96.86
4832,72.33
4833,66.74
4834,84.84
4835,0.0
4837,53.62
4838,21.74
4840,118.36
4841,153.52
4842,161.41
4843,0.0
4844,186.39999999999998
4845,28.4
4846,74.12
4850,0.0
4851,36.46
4852,0.0
4854,118.35
4856,61.81
4857,224.03
4858,93.92
4859,39.69
4862,32.18
4863,14.11
4864,168.99
4865,151.48000000000002
4866,31.69
4867,174.85
4868,108.79
4869,0.0
4870,0.0
4871,73.85
4872,0.0
4873,89.94
4874,0.0
4876,252.85999999999999
4877,66.48
4878,70.93
4879,48.32
4881,19.33
4883,96.03
4884,0.0
4885,122.80000000000001
4886,64.76
4888,87.12
4889,75.06
4890,134.07
4891,0.0
4892,107.28
4893,30.68
4895,71.48
4897,115.5
4899,108.41
4902,67.38
4903,200.1
4904,14.79
4905,98.2
4906,84.12
4908,91.37
4909,227.04000000000002
4910,142.64000000000001
4911,31.26
4912,18.96
4913,78.36
4914,106.12
4915,170.64999999999998
4917,0.0
4918,75.38
4919,77.73
4920,139.35
4921,9.31
4922,168.51
4923,0.0
4924,0.0
4926,40.04
4928,34.88
4930,150.39000000000001
4931,27.74
4932,21.48
4933,46.65
4934,91.72
4935,17.27
4937,31.64
4938,0.0
4939,205.74
4941,95.81
4942,106.0
4943,93.3
4944,0.0
4946,79.4
4947,39.42
4949,26.28
4950,163.36
4951,67.23
4952,95.03
4953,0.0
4954,13.02
4955,92.87
4956,118.19
4957,56.44
4958,47.08
4959,58.55
4960,0.0
4962,54.51
4963,0.0
4964,84.57
4965,83.7
4966,43.85
4967,86.4
4968,0.0
4970,0.0
4971,32.93
4972,66.47
4973,61.25
4975,66.8
4978,74.97
4980,38.87
4981,0.0
4983,0.0
4984,36.4
4986,0.0
4987,47.17
4988,39.86
4990,179.09
4991,37.87
4992,86.48
4993,46.14
4995,81.17
4997,102.53
4998,34.15
5000,78.88
5003,11.14
5004,0.0
5005,72.03
5006,72.14
5009,214.84
5010,30.41
5012,52.83
5013,15.13
5014,0.0
5015,51.71
5016,15.61
5017,82.21
5018,91.89
5020,56.519999999999996
5021,42.57
5022,76.14
5023,33.51
5024,57.73
5025,116.88
5026,190.01
5027,26.57
5028,75.38
5029,47.73
5030,60.28
5031,210.82
5033,0.0
5034,64.71
5035,79.92
5036,12.8
5037,8.79
5040,32.06
5041,58.32
5042,0.0
5044,30.53
5045,96.91
5046,0.0
5047,0.0
5048,74.81
5052,144.34
5053,109.67
5054,54.3
5057,95.4
5058,104.50999999999999
5059,79.15
5060,43.42
5063,7.01
5065,171.97000000000003
5066,49.75
5067,0.0
5069,43.35
5070,30.27
5071,0.0
5072,54.64
5075,0.0
5078,54.29
5079,0.0
5080,30.22
5082,255.01
5083,50.61
5088,137.76
5089,103.03999999999999
5090,21.25
5091,122.19
5092,0.0
5094,88.64
5096,194.01
5098,26.41
5099,45.8
5101,105.3
5102,94.84
5104,0.0
5107,11.78
5108,41.92
5109,0.0
5111,83.45
5114,80.63
5116,73.0
5119,36.5
5121,46.62
5123,110.02
5124,61.33
5126,17.99
5128,66.22
5129,0.0
5131,65.14
5132,35.95
5134,46.03
5135,130.57
5138,97.34
5142,32.12
5144,77.27
5145,156.79
5146,22.26
5150,70.75999999999999
5152,30.44
5154,211.36
5157,127.06
5158,10.85
5159,78.65
5160,0.0
5163,0.0
5165,0.0
5166,49.55
5167,0.0
5168,72.41
5169,249.56
5170,51.3
5171,88.56
5172,49.58
5173,41.53
5176,32.27
5179,114.03
5180,36.69
5181,117.81
5183,21.95
5184,19.27
5186,14.1
5187,52.06
5188,66.1
5189,0.0
5190,46.31
5194,110.25
5195,245.8
5197,38.83
5198,138.45999999999998
5199,0.0
5201,0.0
5202,127.51
5203,61.79
5205,104.74
5206,0.0
5207,224.68
5208,22.23
5209,186.89
5210,40.64
5211,0.0
5212,54.98
5215,101.83
5217,92.43
5218,143.35
5219,30.56
5221,82.25
5223,100.06
5224,107.73
5225,109.99
5226,0.0
5229,38.08
5230,107.52
5231,160.63
5233,41.12
5234,43.74
5235,48.52
5236,0.0
5238,53.17
5239,85.97
5241,22.35
5242,217.9
5244,76.88
5245,79.47
5246,154.71
5247,97.47
5248,0.0
5251,98.55
5252,72.46
5253,45.77
5255,0.0
5256,55.05
5257,46.29
5258,0.0
5262,59.74
5263,0.0
5265,64.06
5266,55.35
5267,39.59
5269,76.2
5270,33.18
5273,36.47
5275,125.18
5276,95.3
5277,0.0
5278,107.08
5279,0.0
5281,152.14999999999998
5282,0.0
5283,63.85
5284,0.0
5286,47.91
5287,149.56
5288,21.5
5289,64.09
5290,81.55
5291,0.0
5292,139.57
5294,74.29
5295,0.0
5297,77.96
5300,59.98
5302,104.22
5303,34.26
5306,108.24
5307,0.0
5308,46.38
5310,0.0
5311,136.03
5312,21.7
5313,103.27
5314,17.78
5315,0.0
5317,0.0
5319,90.55
5320,155.92000000000002
5321,60.81
5322,74.84
5323,70.16
5324,0.0
5325,0.0
5326,21.83
5327,61.44
5329,137.93
5331,136.19
5333,100.33
5334,69.27000000000001
5335,0.0
5337,40.12
5338,99.19
5341,14.49
5342,47.2
5343,180.05
5344,90.21
5349,147.26
5350,53.97
5351,37.3
5352,52.48
5353,98.82
5354,86.8
5360,49.03
5361,0.0
5364,54.839999999999996
5365,133.1
5368,50.4
5369,79.62
5371,0.0
5372,43.21
5373,0.0
5377,38.68
5378,170.25
5380,29.95
5381,96.65
5383,83.85
5384,146.35
5385,72.62
5386,52.48
5387,140.3
5388,90.03
5389,64.17
5390,140.06
5391,10.14
5392,0.0
5394,287.68
5395,34.51
5396,100.15
5397,49.61
5398,55.39
5400,93.53
5403,66.6
5404,0.0
5405,88.61
5406,128.61
5408,0.0
5410,27.59
5411,226.23000000000002
5413,79.65
5415,112.86000000000001
5416,50.38
5417,0.0
5418,86.58
5419,0.0
5420,0.0
5422,25.92
5423,35.22
5424,239.67000000000002
5425,105.44
5426,27.11
5428,10.86
5429,52.35
5430,47.43
5431,44.02
5433,96.53
5434,42.44
5435,94.04
5436,120.58
5438,61.64
5440,46.32
5441,48.0
5442,118.35
5443,64.65
5444,14.27
5445,104.25999999999999
5446,106.49
5448,8.52
5450,35.76
5452,0.0
5453,70.76
5454,97.34
5457,140.5
5458,58.19
5459,110.67
5460,89.75
5461,22.08
5462,0.0
5463,72.4
5464,0.0
5465,134.54000000000002
5467,25.38
5468,0.0
5469,59.48
5470,0.0
5471,0.0
5473,24.43
5474,0.0
5475,148.51
5476,164.20999999999998
5477,107.87
5478,78.94
5479,55.879999999999995
5480,51.59
5482,72.72
5485,0.0
5488,0.0
5489,21.28
5490,50.18
5492,114.11
5493,46.23
5494,83.12
5495,208.22
5496,134.22
5498,91.72
5500,0.0
5501,66.03
5502,33.15
5503,61.74
5504,103.49
5505,19.64
5507,142.76
5508,0.0
5510,36.4
5512,56.57
5513,60.84
5515,64.54
5516,211.67
5517,0.0
5520,73.0
5521,11.75
5525,41.97
5526,0.0
5527,190.60000000000002
5529,116.96000000000001
5531,105.00999999999999
5532,10.2
5533,29.7
5535,83.21
5536,73.33
5537,93.58
5538,55.14
5539,94.55
5540,103.03
5541,110.29
5542,73.17
5543,46.510000000000005
5544,0.0
5545,6.2
5546,111.38
5547,0.0
5548,66.27000000000001
5551,35.88
5553,18.41
5554,0.0
5555,0.0
5556,45.71
5557,33.98
5558,9.68
5559,188.14
5561,35.4
5562,28.15
5563,37.79
5564,71.19
5565,0.0
5566,41.96
5567,81.71
5568,140.84
5569,28.67
5570,51.13
5571,53.85
5572,17.77
5573,113.20000000000002
5574,137.27
5575,133.82
5576,48.32
5578,115.11
5579,131.34
5580,96.63
5582,43.82
5584,50.19
5585,71.54
5587,0.0
5589,22.86
5592,98.72
5593,53.23
5594,99.36
5596,103.53
5597,72.9
5599,44.550000000000004
5601,0.0
5602,0.0
5603,92.19
5606,57.39
5607,43.94
5608,84.54
5609,0.0
5610,31.21
5611,141.5
5612,41.08
5614,84.68
5621,29.63
5622,70.42
5623,42.76
5624,17.82
5626,85.61
5628,30.57
5629,55.94
5630,148.91
5633,0.0
5635,100.00999999999999
5636,71.26
5637,146.65
5640,9.92
5641,87.56
5642,227.36
5643,172.1
5646,85.06
5647,19.63
5648,0.0
5649,103.89
5650,70.63
5652,0.0
5653,70.04
5654,77.63
5655,50.05
5656,14.52
5657,78.82
5658,56.2
5659,103.34
5660,31.79
5661,34.69
5662,135.17000000000002
5663,31.2
5665,99.63
5666,77.75
5667,40.25
5668,105.58
5669,0.0
5670,102.37
5672,47.33
5673,92.19
5674,17.93
5676,0.0
5677,73.74
5678,56.74
5681,59.01
5682,26.18
5683,68.75999999999999
5685,84.67999999999999
5686,0.0
5687,0.0
5689,120.97
5691,119.22999999999999
5692,70.61
5694,0.0
5695,119.39
5696,43.93
5697,129.48
5698,293.48
5699,0.0
5700,21.32
5701,47.16
5702,52.09
5704,105.98
5705,86.88
5706,103.45
5707,218.13
5708,0.0
5709,71.68
5710,59.89
5711,0.0
5712,0.0
5713,0.0
5714,101.29
5716,95.62
5722,108.62
5723,68.13
5724,0.0
5725,43.0
5726,97.45
5727,0.0
5730,0.0
5731,78.13
5732,48.3
5733,84.53
5734,120.59
5735,78.67
5736,94.77
5737,159.92000000000002
5738,40.93
5740,50.879999999999995
5741,101.36
5742,151.17000000000002
5745,158.76999999999998
5746,0.0
5752,39.34
5753,60.41
5754,105.68
5755,86.75999999999999
5757,132.98000000000002
5758,156.01
5761,127.57
5762,94.65
5763,151.16
5767,71.18
5768,12.9
5769,39.71
5770,84.30000000000001
5771,47.57
5772,131.26999999999998
5773,14.46
5776,51.3
5777,7.15
5779,102.76
5782,0.0
5786,110.78
5787,65.38
5788,81.47
5789,91.52
5791,48.38
5792,95.23
5794,7.16
5796,26.81
5798,47.55
5799,94.15
5800,34.11
5802,72.2
5809,37.47
5813,99.04
5816,99.78
5818,17.56
5819,103.4
5822,0.0
5823,52.55
5825,31.65
5827,7.2
5828,0.0
5830,93.82
5831,0.0
5832,77.8
5834,68.71
5835,95.9
5836,76.22
5838,241.31
5840,60.33
5841,77.06
5842,72.53
5843,0.0
5844,125.45
5845,41.13
5846,125.87
5847,28.81
5848,36.95
5849,143.4
5850,51.93
5851,202.52
5852,77.16
5853,59.76
5854,62.23
5855,0.0
5857,94.14
5858,17.88
5859,0.0
5860,78.5
5862,84.06
5863,33.58
5864,86.71000000000001
5865,110.15
5867,59.02
5868,93.74000000000001
5869,26.63
5870,61.519999999999996
5872,128.36
5873,97.75
5874,136.34
5875,43.06
5876,45.8
5878,35.81
5879,144.62
5880,25.15
5882,0.0
5883,89.89
5884,50.99
5886,102.53999999999999
5887,112.03
5892,146.65
5893,7.6
5894,85.48
5896,102.51
5897,39.72
5899,0.0
5900,121.68
5901,27.8
5902,41.55
5903,132.1
5904,88.07
5905,132.9
5906,50.07
5907,24.46
5908,169.81
5910,0.0
5911,26.75
5913,22.69
5914,0.0
5917,81.61
5918,0.0
5919,31.98
5921,108.37
5922,177.1
5923,48.050000000000004
5924,31.41
5925,0.0
5927,89.66
5929,36.63
5930,30.06
5931,11.41
5932,0.0
5934,108.25
5936,41.87
5938,23.39
5940,0.0
5942,36.75
5944,50.13
5945,81.09
5947,22.48
5948,150.97
5950,67.17
5956,129.68
5957,132.74
5958,11.04
5960,66.97
5961,0.0
5963,125.72
5964,62.56
5965,53.1
5968,0.0
5969,70.87
5970,80.55
5973,93.89
5975,0.0
5976,146.86
5977,0.0
5979,0.0
5980,123.75
5981,163.81
5983,40.53
5985,10.1
5986,53.6
5991,160.17
5992,26.66
5994,8.09
5995,111.18
5996,75.28
5997,115.22
5999,56.44
6000,188.8
6002,169.26
6003,0.0
6004,95.17
6006,92.97
6007,0.0
6008,24.98
6012,89.38
6013,182.94
6015,78.95
6017,20.35
6018,43.49
6019,42.64
6020,261.1
6026,160.57
6027,48.83
6028,50.87
6029,60.79
6031,54.94
6032,242.37
6033,0.0
6035,28.95
6036,156.17
6038,32.6
6039,43.73
6040,49.97
6041,0.0
6042,63.31
6043,94.52
6044,0.0
6045,60.14
6046,38.15
6047,75.02
6048,231.34
6049,48.84
6054,62.04
6055,62.64
6059,36.9
6062,103.43
6064,198.89999999999998
6066,12.13
6067,94.2
6068,45.89
6069,30.75
6070,74.05
6071,108.09
6073,82.79
6074,134.20999999999998
6075,101.5
6077,112.92
6078,32.28
6079,107.42
6080,0.0
6082,59.1
6083,42.74
6085,0.0
6087,41.93
6088,62.44
6089,0.0
6090,55.13
6093,75.6
6094,77.01
6096,25.91
6097,0.0
6098,80.74
6100,0.0
6102,16.54
6103,104.74
6106,124.24
6107,267.21000000000004
6108,66.11
6109,137.0
6110,0.0
6112,117.63
6115,89.28
6116,76.1
6118,96.47
6119,59.16
6120,89.32000000000001
6121,56.86
6122,128.09
6127,66.92
6128,37.99
6129,69.59
6132,91.65
6135,93.17
6137,0.0
6138,34.77
6139,101.11
6140,31.07
6144,38.88
6145,108.02000000000001
6146,150.04
6147,63.69
6148,192.16
6149,220.03
6151,79.96
6152,73.53999999999999
6153,22.79
6154,247.88
6155,78.38
6156,158.68
6157,95.55
6159,0.0
6160,84.7
6162,47.84
6163,58.02
6164,92.68
6165,28.48
6166,78.18
6167,67.26
6168,141.22
6172,55.55
6176,64.67
6177,135.23
6178,105.03
6179,0.0
6182,0.0
6183,103.34
6184,0.0
6185,0.0
6186,226.95000000000002
6187,100.28
6189,46.62
6191,171.38
6192,0.0
6193,5.33
6194,93.21000000000001
6195,0.0
6196,143.14000000000001
6197,26.76
6198,33.5
6200,0.0
6201,34.8
6202,160.29
6203,62.589999999999996
6205,78.01
6206,0.0
6207,17.91
6209,31.46
6210,154.97
6211,0.0
6213,34.28
6214,110.46
6215,21.52
6217,108.08
6218,40.8
6219,22.28
6220,152.3
6221,15.89
6223,247.15
6225,101.88999999999999
6226,32.599999999999994
6227,58.56
6229,0.0
6231,35.18
6232,35.49
6233,0.0
6235,94.42
6236,119.53
6238,24.83
6239,21.96
6240,80.79
6241,43.230000000000004
6242,66.5
6243,43.49
6244,34.5
6246,0.0
6247,76.51
6248,86.55
6250,62.52
6251,0.0
6252,106.04
6253,114.96000000000001
6254,0.0
6255,24.58
6256,0.0
6258,119.02
6259,131.23
6260,76.75
6261,0.0
6262,183.33
6265,61.02
6266,112.47
6269,100.53
6271,97.84
6272,83.75999999999999
6273,10.46
6275,108.47999999999999
6276,178.98
6278,0.0
6279,0.0
6280,68.18
6281,0.0
6282,143.73000000000002
6283,0.0
6284,73.17
6285,42.99
6286,7.43
6287,67.38
6288,98.35
6289,56.64
6290,163.17
6292,35.48
6293,25.7
6295,85.87
6296,97.49
6297,165.84
6299,83.63
6301,81.08
6303,61.82
6304,30.23
6305,38.69
6306,47.26
6307,34.1
6309,26.23
6310,49.24
6315,250.16
6316,28.75
6317,28.54
6318,62.93
6320,0.0
6322,170.34
6324,115.09
6326,220.89999999999998
6328,16.59
6329,30.1
6330,114.33
6332,125.63
6333,72.03
6334,50.09
6335,69.03
6336,7.62
6337,153.18
6338,0.0
6340,72.5
6342,98.76
6343,109.68
6344,6.11
6345,0.0
6346,109.48
6348,0.0
6349,64.37
6351,0.0
6352,69.39
6353,36.5
6354,44.57
6357,17.59
6358,95.42
6359,42.26
6360,49.85
6362,65.38
6363,38.72
6365,66.49
6367,100.22
6369,83.8
6373,124.63
6375,28.0
6376,52.49
6379,42.83
6380,43.86
6383,73.41
6386,66.8
6387,0.0
6389,71.93
6390,89.64
6392,81.62
6393,0.0
6396,60.94
6397,0.0
6398,13.13
6399,127.59
6400,0.0
6401,51.85
6403,84.53999999999999
6404,188.51999999999998
6405,0.0
6407,84.49
6408,93.29
6410,86.88
6411,0.0
6413,117.31
6414,24.5
6415,120.35
6416,50.18
6417,16.93
6419,64.43
6421,47.87
6422,80.83
6424,0.0
6425,0.0
6426,0.0
6427,45.64
6429,91.58
6430,174.74
6431,59.63
6432,85.44
6434,86.1
6435,55.44
6436,22.02
6437,77.01
6438,74.87
6440,59.04
6441,0.0
6442,82.49
6443,0.0
6445,103.35
6447,44.57
6448,67.11
6449,112.52000000000001
6450,0.0
6451,31.53
6453,40.26
6455,0.0
6457,178.38
6458,95.67
6459,28.17
6460,207.79
6462,20.12
6463,0.0
6464,57.45
6465,117.84
6467,129.62
6468,18.59
6470,160.61
6471,0.0
6472,0.0
6473,21.51
6474,106.1
6475,5.3
6477,88.22
6478,16.88
6479,84.83
6480,38.5
6483,37.15
6484,57.44
6485,63.09
6487,143.95
6488,10.97
6489,81.34
6490,73.62
6491,0.0
6493,0.0
6495,128.48000000000002
6496,60.6
6498,11.49
6499,17.0
6500,0.0
6504,229.89999999999998
6505,0.0
6507,101.81
6508,89.87
6509,0.0
6510,124.63
6515,89.87
6516,196.9
6517,27.15
6519,0.0
6520,106.86
6524,76.85
6525,106.1
6526,93.4
6527,63.84
6528,0.0
6529,99.99000000000001
6530,160.99
6531,89.44
6534,0.0
6535,159.25
6538,66.44
6540,0.0
6541,11.53
6543,60.95
6545,54.07
6546,45.47
6547,72.23
6548,202.61
6550,47.46
6551,79.86
6553,79.64
6554,129.99
6555,45.410000000000004
6557,0.0
6558,61.54
6561,62.31
6562,44.39
6565,17.47
6566,16.47
6567,112.08
6569,75.15
6571,49.76
6573,56.84
6574,48.2
6575,24.13
6578,32.43
6581,0.0
6582,159.22
6585,112.38
6588,48.11
6589,0.0
6590,65.53
6591,54.49
6592,241.03
6593,67.67
6596,0.0
6599,158.12
6600,37.06
6602,60.300000000000004
6604,71.45
6605,107.02
6607,100.92
6608,36.72
6609,63.32
6610,49.61
6612,265.88
6614,92.0
6615,35.86
6616,0.0
6617,12.88
6618,45.64
6619,76.94
6620,125.39
6622,134.13
6624,51.24
6626,0.0
6627,0.0
6628,70.37
6629,69.56
6630,0.0
6631,16.94
6632,25.7
6633,10.58
6634,40.97
6635,37.5
6637,117.24000000000001
6638,262.41999999999996
6642,99.96000000000001
6643,85.38
6644,6.91
6645,86.57
6646,94.7
6647,0.0
6648,0.0
6649,0.0
6650,158.74
6652,178.0
6653,41.07
